dianas-red-hots-carol-stream,Alejandro G.,gF4s68GITheVd0llkT8zYw,"Berwyn, IL",0,1,0,0,78,4AZM8t21pbRVuBiTPzxJnQ,5.0,2015-11-25,"and again the guys at dianas red hots through down with the beat breakfast ever. 
these guys dont even sell breakfast but went out of there way to make what i wanted.
would recommend to every one in the carolstream, glendale hts area"
dianas-red-hots-carol-stream,George M.,FvfPMvfcW5M5Be4YWl8OqA,"Glen Ellyn, IL",1,1,0,5,18,C-OVS_oFDwwY_lnjzi8BXw,3.0,2016-08-31,"Date of my visit: 31-August-2016
Time of my visit: Lunch

Let me start by saying, this was not my first time here...  I remembered why it took me this long to come back...  It might be awhile before I come back again...

I always liked little moms &amp; pops type places.  My first test is always to try the gyro.  I ordered gyro, fries and a drink.  Total came under $8 with tax, I thought that was reasonable.  My first reaction was to reach for my AMEX, oops they didn&#39;t take it.  That was a strike one!  Look, I get it, it&#39;s expensive to take that card, but either take them all or be a cash only.  They were busy, so it took them a few minutes to get to me.  I asked my order to be for here and instead I get it to go, at least they apologized.  Normally, it would not be a big deal, but I have yet to get my order correctly at this place (usually I get no onions on my gyro, since I have to go back to work, so either screw no onions up or something like for here or to go).

On to the food, the fries were average and nothing special.  Gyro meat was a bit dry and average.  I have had better gyros.

Honestly, I am not sure when I&#39;ll come back again, but I will try something else and some point, I just need to remember not to reach for my AMEX.  Overall C-."
dianas-red-hots-carol-stream,Jerry E.,Z6rkBpkWBRw_vYke1tbKxg,"Winfield, IL",0,1,0,12,416,P7dMKgo4k8BwBBdo7x6IbQ,4.0,2016-07-02,"If you&#39;re looking for a hot dog joint in the burbs, give this place a shot. It&#39;s better than all the others in the Carol Stream area. 

It&#39;s a little hole in the wall, with a small dining area. I&#39;ve been going here for about 10 years. It&#39;s family owned, and the staff is very friendly. 

They offer just about everything you would expect from a good hot dog joint, and I&#39;ve never had anything bad off their menu. 

Their steak sandwich is killer, the burgers are good, they also have really, really good gyros. They also offer tacos, burritos, and that have menudo on the weekends. 

The prices are great too. Another reason I keep going back. Not like Scooby&#39;s down the road, who have a two hot dog special for $9.99....."
dianas-red-hots-carol-stream,Amy H.,hkb5eTgdXQ_CNtGmWBaq1A,"Glenview, IL",1,1,0,108,459,y2bIplfhMNoSvbrFUJcKCQ,2.0,2016-09-10,"The burger was alright. I would say they meal was really cheap though. I think the place could use some fixing up. It looked run down and old. They had great combo deals though, which is great for someone on a budget."
dianas-red-hots-carol-stream,Tim H.,zCASNH25GTirvxqtmzuVVw,"Naperville, IL",0,1,1,210,480,2mpmyRQiC-vDs2crE_g0TA,2.0,2016-04-03,"Was in the mood for a chili cheese dog and figured with the high marks, this place would shine. Not sure why he wrapped up everything in a bag to-go, I was dining in. Tried to unfold the mess that was the dog. Onion rings are generic and he tried to charge me a $1 for a cup of water. I paid $7.81 for a very disappointing meal. I think they may appeal to a different style customer. At least I can remove them from my bookmarks. No warm fuzzy feeling from the staff."
dianas-red-hots-carol-stream,Robert G.,5Lwp4dv_yxLYoh9zihelWA,"Carol Stream, IL",1,1,1,150,113,iKrBohQA7xJ-9cc5vs59IQ,4.0,2015-05-18,"Decent food for super, super cheap.

I got a cheeseburger and fries with a horchata. Because I could. It set me back $6.72, which is nothing short of amazing if you keep track of beef prices like I do.

The burger was pretty good. It&#39;s hard for me to describe a run-of-the-mill, hole-in-the-wall burger without using more hyphens, so I&#39;ll just say that it was a good burger. Fresh lettuce and nice, melty cheese.

The fries tasted slightly off. I can&#39;t tell you how, because my wife didn&#39;t think they tasted off, but to me I thought maybe some of the flavors from other fried foods leaked into the oil.

The horchata was very, very good, cold, cinnamon-y and exactly what I was looking for.

Overall though, it&#39;s pretty difficult to beat Diana&#39;s - which, by the way, appears to be run by a Hispanic dude, and I wasn&#39;t sure if red hots were actually on the menu - at this price point. I&#39;d come back."
dianas-red-hots-carol-stream,Ken D.,IiqwP-LGZ6ok0tZX7_yM4A,"Carol Stream, IL",1,1,1,68,4,5fIgRKYGWtETNzj0UbXKZA,4.0,2014-11-22,"I have been here so many times they actually recognize me when I come in.

This place has a really weird menu but I am seeing more of this. They have Mexican, American and a little Greek selection. I have tried a few and am a fan.

The service is super friendly. The food is always perfect. Everything is cooked to order so there is no cold food or old food!

The hot dogs are their specialty. Typical Vienna dog but they do it all so well. It comes with fries at no extra charge. I have had their gyros, tamales and as I mentioned hot dogs. All were good and I trust that everything else in there menu, which is huge by the way, is going to be just as good.

Looking forward to my next visit."
dianas-red-hots-carol-stream,Julie S.,C-mO1uOQHLdrUXmFRpbQqw,"Carol Stream, IL",0,1,0,86,46,qNrn8IoyWeff7yqYIvSCNQ,5.0,2015-12-27,"Best fast food restaurant around the area recommend it... I love the hamburgers they got 
Also good deals good price"
dianas-red-hots-carol-stream,Sara L.,OA0w_aV8lSPn80mDTWkNHQ,"Downers Grove, IL",0,1,0,7,172,SVXkNjQlY-PsSh1dnEwBtw,5.0,2016-04-16,"From the outside this place looks a bit sketchy but their food is really good! Our group had tacos, gyros, and an italian beef &amp; we were all pretty happy with what was ordered. The gyro I had was awesome, I&#39;d definitely come here again next time I want some tasty &#34;cheat&#34; food!"
dianas-red-hots-carol-stream,Cory H.,lFWthr6uBqdcHaFVRBeWYw,"Mount Prospect, IL",0,1,0,47,15,A5fR_Ge70qUS-Mc4W6vc5w,5.0,2015-09-20,"This place has it all.  Anything from Gyros and Hotdogs to Mexican food and steak sandwiches.  Ive tried tons of stuff on the menu and everything is always great.  Try the tacos, believe it or not they are awesome.  The prices are super cheap and the portions are huge.  The owner is very friendly as well."
